country,hour,date,price_uah,volume,rate,price_eur_mwh
UA,2022-01-01T00:00:00Z,2022-01-01,1700,5910.6,30.9226,54.975972266238934
UA,2022-01-01T01:00:00Z,2022-01-01,1049.96,5415.8,30.9226,33.95445402391778
UA,2022-01-01T02:00:00Z,2022-01-01,1049.96,4946.4,30.9226,33.95445402391778
UA,2022-01-01T03:00:00Z,2022-01-01,1049.99,4510.7,30.9226,33.955424188134245
UA,2022-01-01T04:00:00Z,2022-01-01,1049.96,4310.4,30.9226,33.95445402391778
UA,2022-01-01T05:00:00Z,2022-01-01,1049.88,4235.7,30.9226,33.95186691934055
UA,2022-01-01T06:00:00Z,2022-01-01,1040,4329.5,30.9226,33.632359504052054
UA,2022-01-01T07:00:00Z,2022-01-01,2700,4063.4,30.9226,87.3147794816736
UA,2022-01-01T08:00:00Z,2022-01-01,2800,4426.8,30.9226,90.54866020321707
UA,2022-01-01T09:00:00Z,2022-01-01,3159,4867.5,30.9226,102.15829199355811
UA,2022-01-01T10:00:00Z,2022-01-01,3043.83,4936.9,30.9226,98.4338315665565
UA,2022-01-01T11:00:00Z,2022-01-01,3148,5223,30.9226,101.80256511418833
UA,2022-01-01T12:00:00Z,2022-01-01,3159,5349.5,30.9226,102.15829199355811
UA,2022-01-01T13:00:00Z,2022-01-01,3199.95,5342.2,30.9226,103.48256614903016
UA,2022-01-01T14:00:00Z,2022-01-01,3300,5336.3,30.9226,106.7180638109344
UA,2022-01-01T15:00:00Z,2022-01-01,3300,5719.2,30.9226,106.7180638109344
UA,2022-01-01T16:00:00Z,2022-01-01,3759,6589.9,30.9226,121.56157632281891
UA,2022-01-01T17:00:00Z,2022-01-01,3974.88,6920.9,30.9226,128.54287802448695
UA,2022-01-01T18:00:00Z,2022-01-01,3974.86,6881.1,30.9226,128.54223124834263
UA,2022-01-01T19:00:00Z,2022-01-01,3899,6751.5,30.9226,126.08900933297977
UA,2022-01-01T20:00:00Z,2022-01-01,3759,6594.1,30.9226,121.56157632281891
UA,2022-01-01T21:00:00Z,2022-01-01,2980,6568.4,30.9226,96.36964550199531
UA,2022-01-01T22:00:00Z,2022-01-01,2704,6139.3,30.9226,87.44413471053534
UA,2022-01-01T23:00:00Z,2022-01-01,1800,5757.2,30.9226,58.2098529877824
UA,2022-01-02T00:00:00Z,2022-01-02,1520,5109.9,30.9226,49.154986967460694
UA,2022-01-02T01:00:00Z,2022-01-02,940,4494.6,30.9226,30.398478782508587
UA,2022-01-02T02:00:00Z,2022-01-02,1020,4150.1,30.9226,32.98558335974336
UA,2022-01-02T03:00:00Z,2022-01-02,1020,3960.8,30.9226,32.98558335974336
UA,2022-01-02T04:00:00Z,2022-01-02,1020,3952.7,30.9226,32.98558335974336
UA,2022-01-02T05:00:00Z,2022-01-02,1020,4095,30.9226,32.98558335974336
UA,2022-01-02T06:00:00Z,2022-01-02,1199.94,4456.9,30.9226,38.804628330088676
UA,2022-01-02T07:00:00Z,2022-01-02,2700,4663.8,30.9226,87.3147794816736
UA,2022-01-02T08:00:00Z,2022-01-02,2849.94,5391.9,30.9226,92.16366023555588
UA,2022-01-02T09:00:00Z,2022-01-02,3199.95,6034,30.9226,103.48256614903016
UA,2022-01-02T10:00:00Z,2022-01-02,3159,6197.2,30.9226,102.15829199355811
UA,2022-01-02T11:00:00Z,2022-01-02,3249.88,6102.1,30.9226,105.09724279329681
UA,2022-01-02T12:00:00Z,2022-01-02,3249.88,6086.2,30.9226,105.09724279329681
UA,2022-01-02T13:00:00Z,2022-01-02,3249.88,6045.7,30.9226,105.09724279329681
UA,2022-01-02T14:00:00Z,2022-01-02,3249.88,6006.3,30.9226,105.09724279329681
UA,2022-01-02T15:00:00Z,2022-01-02,3249.88,6429,30.9226,105.09724279329681
UA,2022-01-02T16:00:00Z,2022-01-02,3649.94,7272.2,30.9226,118.03470600790361
UA,2022-01-02T17:00:00Z,2022-01-02,3774.98,7683.6,30.9226,122.07835046212156
UA,2022-01-02T18:00:00Z,2022-01-02,3774.98,7648.5,30.9226,122.07835046212156
UA,2022-01-02T19:00:00Z,2022-01-02,3774.94,7416.3,30.9226,122.07705690983295
UA,2022-01-02T20:00:00Z,2022-01-02,3774.94,7134.7,30.9226,122.07705690983295
UA,2022-01-02T21:00:00Z,2022-01-02,3774.94,6803.4,30.9226,122.07705690983295
UA,2022-01-02T22:00:00Z,2022-01-02,3774.88,6449.5,30.9226,122.07511658140002
UA,2022-01-02T23:00:00Z,2022-01-02,1749.94,6033.3,30.9226,56.59097229857774
UA,2022-01-03T00:00:00Z,2022-01-03,1840,5373.7,30.9226,59.50340527639979
UA,2022-01-03T01:00:00Z,2022-01-03,1074.87,4785.9,30.9226,34.76001371165426
UA,2022-01-03T02:00:00Z,2022-01-03,1074.61,4423,30.9226,34.751605621778246
UA,2022-01-03T03:00:00Z,2022-01-03,1074.81,4231.2,30.9226,34.75807338322133
UA,2022-01-03T04:00:00Z,2022-01-03,1074.39,4218.3,30.9226,34.744491084190855
UA,2022-01-03T05:00:00Z,2022-01-03,998,4494,30.9226,32.2741296010038
UA,2022-01-03T06:00:00Z,2022-01-03,1199.81,4977.1,30.9226,38.80042428515067
UA,2022-01-03T07:00:00Z,2022-01-03,2649.81,5174.6,30.9226,85.69169474753093
UA,2022-01-03T08:00:00Z,2022-01-03,2666,6086.8,30.9226,86.21526003634882
UA,2022-01-03T09:00:00Z,2022-01-03,2849.93,6795.8,30.9226,92.16333684748372
UA,2022-01-03T10:00:00Z,2022-01-03,2849.93,6806.7,30.9226,92.16333684748372
UA,2022-01-03T11:00:00Z,2022-01-03,2999.81,6911.3,30.9226,97.01027727293307
UA,2022-01-03T12:00:00Z,2022-01-03,2999.93,6932.6,30.9226,97.01415792979891
UA,2022-01-03T13:00:00Z,2022-01-03,3000,6872.9,30.9226,97.016421646304
UA,2022-01-03T14:00:00Z,2022-01-03,3000,6871.9,30.9226,97.016421646304
UA,2022-01-03T15:00:00Z,2022-01-03,3000,7289.2,30.9226,97.016421646304
UA,2022-01-03T16:00:00Z,2022-01-03,3674.96,8127.1,30.9226,118.84382296443378
UA,2022-01-03T17:00:00Z,2022-01-03,3824.96,8399.8,30.9226,123.69464404674899
UA,2022-01-03T18:00:00Z,2022-01-03,3824.94,8332.6,30.9226,123.69399727060468
UA,2022-01-03T19:00:00Z,2022-01-03,3824.93,8037.5,30.9226,123.69367388253251
UA,2022-01-03T20:00:00Z,2022-01-03,3824.87,7753.1,30.9226,123.69173355409959
UA,2022-01-03T21:00:00Z,2022-01-03,3824.82,7372.9,30.9226,123.69011661373882
UA,2022-01-03T22:00:00Z,2022-01-03,3824.78,6935.1,30.9226,123.68882306145021
UA,2022-01-03T23:00:00Z,2022-01-03,1800,6413.9,30.9226,58.2098529877824
UA,2022-01-04T00:00:00Z,2022-01-04,1430,5627.3,30.9226,46.244494318071574
UA,2022-01-04T01:00:00Z,2022-01-04,1074.61,4975.4,30.9226,34.751605621778246
UA,2022-01-04T02:00:00Z,2022-01-04,1074.13,4605.2,30.9226,34.73608299431484
UA,2022-01-04T03:00:00Z,2022-01-04,1074.78,4413.9,30.9226,34.75710321900487
UA,2022-01-04T04:00:00Z,2022-01-04,1074.61,4474.2,30.9226,34.751605621778246
UA,2022-01-04T05:00:00Z,2022-01-04,1020,4949.7,30.9226,32.98558335974336
UA,2022-01-04T06:00:00Z,2022-01-04,1349.93,5856.6,30.9226,43.65512602433172
UA,2022-01-04T07:00:00Z,2022-01-04,2684.93,6606.2,30.9226,86.82743365693699
UA,2022-01-04T08:00:00Z,2022-01-04,2684.96,7565.4,30.9226,86.82840382115346
UA,2022-01-04T09:00:00Z,2022-01-04,3299.95,8155.7,30.9226,106.71644687057362
UA,2022-01-04T10:00:00Z,2022-01-04,3250.53,7895.5,30.9226,105.11826301798685
UA,2022-01-04T11:00:00Z,2022-01-04,3159,7875.8,30.9226,102.15829199355811
UA,2022-01-04T12:00:00Z,2022-01-04,3024.99,7772.1,30.9226,97.8245684386177
UA,2022-01-04T13:00:00Z,2022-01-04,3299.95,7776.2,30.9226,106.71644687057362
UA,2022-01-04T14:00:00Z,2022-01-04,3656.24,7726.5,30.9226,118.23844049336084
UA,2022-01-04T15:00:00Z,2022-01-04,3697.87,8129.7,30.9226,119.58470503773938
UA,2022-01-04T16:00:00Z,2022-01-04,3993.13,8817.7,30.9226,129.13306125616865
UA,2022-01-04T17:00:00Z,2022-01-04,3993.13,9012.8,30.9226,129.13306125616865
UA,2022-01-04T18:00:00Z,2022-01-04,3890,8902.3,30.9226,125.79796006804085
UA,2022-01-04T19:00:00Z,2022-01-04,3874.94,8611.8,30.9226,125.3109376313764
UA,2022-01-04T20:00:00Z,2022-01-04,3874.87,8230.1,30.9226,125.30867391487132
UA,2022-01-04T21:00:00Z,2022-01-04,3874.87,7818.1,30.9226,125.30867391487132
UA,2022-01-04T22:00:00Z,2022-01-04,3874.87,7283,30.9226,125.30867391487132
UA,2022-01-04T23:00:00Z,2022-01-04,1794.93,6657.5,30.9226,58.04589523520015
UA,2022-01-05T00:00:00Z,2022-01-05,1394.92,5507.3,30.7739,45.32802147274151
UA,2022-01-05T01:00:00Z,2022-01-05,980,4906.3,30.7739,31.845167495832506
UA,2022-01-05T02:00:00Z,2022-01-05,980,4499.8,30.7739,31.845167495832506
UA,2022-01-05T03:00:00Z,2022-01-05,1074.75,4351.6,30.7739,34.924075271577536
UA,2022-01-05T04:00:00Z,2022-01-05,1074.75,4409.3,30.7739,34.924075271577536
UA,2022-01-05T05:00:00Z,2022-01-05,980,4785.7,30.7739,31.845167495832506
UA,2022-01-05T06:00:00Z,2022-01-05,1140,5689.6,30.7739,37.04437851556026
UA,2022-01-05T07:00:00Z,2022-01-05,2649.75,6283.9,30.7739,86.10380874702264
UA,2022-01-05T08:00:00Z,2022-01-05,2649.92,7185.5,30.7739,86.1093329087311
UA,2022-01-05T09:00:00Z,2022-01-05,2854.92,7822.1,30.7739,92.77082202775729
UA,2022-01-05T10:00:00Z,2022-01-05,2854.92,7647.4,30.7739,92.77082202775729
UA,2022-01-05T11:00:00Z,2022-01-05,3024.89,7584.9,30.7739,98.29400888415182
UA,2022-01-05T12:00:00Z,2022-01-05,3024.89,7506.5,30.7739,98.29400888415182
UA,2022-01-05T13:00:00Z,2022-01-05,3024.89,7523.8,30.7739,98.29400888415182
UA,2022-01-05T14:00:00Z,2022-01-05,3024.92,7510.9,30.7739,98.29498373621803
UA,2022-01-05T15:00:00Z,2022-01-05,3024.92,7886.2,30.7739,98.29498373621803
UA,2022-01-05T16:00:00Z,2022-01-05,3874.89,8520.3,30.7739,125.91481742645553
UA,2022-01-05T17:00:00Z,2022-01-05,3874.89,8701.9,30.7739,125.91481742645553
UA,2022-01-05T18:00:00Z,2022-01-05,3874.89,8685.6,30.7739,125.91481742645553
UA,2022-01-05T19:00:00Z,2022-01-05,3749.89,8374.2,30.7739,121.85293381729322
UA,2022-01-05T20:00:00Z,2022-01-05,3744,8046.6,30.7739,121.6615378616295
UA,2022-01-05T21:00:00Z,2022-01-05,3398.93,7633,30.7739,110.44846444552039
UA,2022-01-05T22:00:00Z,2022-01-05,3299.95,6943.3,30.7739,107.2321025284413
UA,2022-01-05T23:00:00Z,2022-01-05,1649.89,6531.5,30.7739,53.613289183366426
UA,2022-01-06T00:00:00Z,2022-01-06,1800,5437.5,31.0421,57.98576771545739
UA,2022-01-06T01:00:00Z,2022-01-06,1040,5050.4,31.0421,33.50288801337538
UA,2022-01-06T02:00:00Z,2022-01-06,1040,4667.7,31.0421,33.50288801337538
UA,2022-01-06T03:00:00Z,2022-01-06,1070,4540.7,31.0421,34.469317475299675
UA,2022-01-06T04:00:00Z,2022-01-06,1070,4550.3,31.0421,34.469317475299675
UA,2022-01-06T05:00:00Z,2022-01-06,1040,4953.4,31.0421,33.50288801337538
UA,2022-01-06T06:00:00Z,2022-01-06,1340,5625.7,31.0421,43.16718263261828
UA,2022-01-06T07:00:00Z,2022-01-06,3178,6274.5,31.0421,102.37709433317977
UA,2022-01-06T08:00:00Z,2022-01-06,3700,7087.7,31.0421,119.19296697066241
UA,2022-01-06T09:00:00Z,2022-01-06,3849.89,7603.7,31.0421,124.02157070559014
UA,2022-01-06T10:00:00Z,2022-01-06,3849.89,7406.6,31.0421,124.02157070559014
UA,2022-01-06T11:00:00Z,2022-01-06,3849.89,7387.8,31.0421,124.02157070559014
UA,2022-01-06T12:00:00Z,2022-01-06,3849.41,7358.4,31.0421,124.00610783419936
UA,2022-01-06T13:00:00Z,2022-01-06,3849.89,7358,31.0421,124.02157070559014
UA,2022-01-06T14:00:00Z,2022-01-06,3849.89,7312,31.0421,124.02157070559014
UA,2022-01-06T15:00:00Z,2022-01-06,3949.89,7875.8,31.0421,127.24300224533778
UA,2022-01-06T16:00:00Z,2022-01-06,3949.91,8556.8,31.0421,127.24364653164572
UA,2022-01-06T17:00:00Z,2022-01-06,3949.94,8724.5,31.0421,127.24461296110765
UA,2022-01-06T18:00:00Z,2022-01-06,3949.91,8339.9,31.0421,127.24364653164572
UA,2022-01-06T19:00:00Z,2022-01-06,3949.89,7875.1,31.0421,127.24300224533778
UA,2022-01-06T20:00:00Z,2022-01-06,3949.41,7476.5,31.0421,127.22753937394698
UA,2022-01-06T21:00:00Z,2022-01-06,3949.85,7272,31.0421,127.24171367272187
UA,2022-01-06T22:00:00Z,2022-01-06,3289.95,6708.3,31.0421,105.98348694192724
UA,2022-01-06T23:00:00Z,2022-01-06,1599,6076.3,31.0421,51.51069032056465
UA,2022-01-07T00:00:00Z,2022-01-07,1640,5053.7,31.0421,52.83147725186118
UA,2022-01-07T01:00:00Z,2022-01-07,939,4262.7,31.0421,30.249242158230274
UA,2022-01-07T02:00:00Z,2022-01-07,939,3846.3,31.0421,30.249242158230274
UA,2022-01-07T03:00:00Z,2022-01-07,959,3651.1,31.0421,30.8935284661798
UA,2022-01-07T04:00:00Z,2022-01-07,939,3641.2,31.0421,30.249242158230274
UA,2022-01-07T05:00:00Z,2022-01-07,939,3828.4,31.0421,30.249242158230274
UA,2022-01-07T06:00:00Z,2022-01-07,1140,4428.1,31.0421,36.72431955312302
UA,2022-01-07T07:00:00Z,2022-01-07,2560,4404.6,31.0421,82.4686474175394
UA,2022-01-07T08:00:00Z,2022-01-07,2560,4958.7,31.0421,82.4686474175394
UA,2022-01-07T09:00:00Z,2022-01-07,2766,5437.2,31.0421,89.10479638941953
UA,2022-01-07T10:00:00Z,2022-01-07,2850,5389.8,31.0421,91.81079888280753
UA,2022-01-07T11:00:00Z,2022-01-07,3110,5529.4,31.0421,100.18652088615138
UA,2022-01-07T12:00:00Z,2022-01-07,3110,5548.9,31.0421,100.18652088615138
UA,2022-01-07T13:00:00Z,2022-01-07,3110,5437.7,31.0421,100.18652088615138
UA,2022-01-07T14:00:00Z,2022-01-07,3110,5447.4,31.0421,100.18652088615138
UA,2022-01-07T15:00:00Z,2022-01-07,3159,5780.8,31.0421,101.76502234062772
UA,2022-01-07T16:00:00Z,2022-01-07,3855,6513.2,31.0421,124.18618585727125
UA,2022-01-07T17:00:00Z,2022-01-07,3993.13,6856.3,31.0421,128.63594924312466
UA,2022-01-07T18:00:00Z,2022-01-07,3993.13,6823.9,31.0421,128.63594924312466
UA,2022-01-07T19:00:00Z,2022-01-07,3993.13,6706.8,31.0421,128.63594924312466
UA,2022-01-07T20:00:00Z,2022-01-07,3994.11,6750.3,31.0421,128.66751927221418
UA,2022-01-07T21:00:00Z,2022-01-07,3994.11,6464.9,31.0421,128.66751927221418
UA,2022-01-07T22:00:00Z,2022-01-07,3990,5984.7,31.0421,128.53511843593054
UA,2022-01-07T23:00:00Z,2022-01-07,1974.66,5421.6,31.0421,63.61232004278061
UA,2022-01-08T00:00:00Z,2022-01-08,1798,4844.2,31.0421,57.92133908466244
UA,2022-01-08T01:00:00Z,2022-01-08,1190,4344.9,31.0421,38.33503532299683
UA,2022-01-08T02:00:00Z,2022-01-08,1019,3976.4,31.0421,32.82638739002838
UA,2022-01-08T03:00:00Z,2022-01-08,1029,3783.3,31.0421,33.148530544003144
UA,2022-01-08T04:00:00Z,2022-01-08,1029,3799.3,31.0421,33.148530544003144
UA,2022-01-08T05:00:00Z,2022-01-08,1039,4002,31.0421,33.47067369797791
UA,2022-01-08T06:00:00Z,2022-01-08,1620,4353,31.0421,52.18719094391165
UA,2022-01-08T07:00:00Z,2022-01-08,2500,4521.8,31.0421,80.53578849369082
UA,2022-01-08T08:00:00Z,2022-01-08,3075,5446.5,31.0421,99.05901984723971
UA,2022-01-08T09:00:00Z,2022-01-08,3344,5861.6,31.0421,107.72467068916085
UA,2022-01-08T10:00:00Z,2022-01-08,3337,6039.3,31.0421,107.49917048137851
UA,2022-01-08T11:00:00Z,2022-01-08,3607.13,5898.1,31.0421,116.2012234996988
UA,2022-01-08T12:00:00Z,2022-01-08,3700,5902.1,31.0421,119.19296697066241
UA,2022-01-08T13:00:00Z,2022-01-08,3700,5875.2,31.0421,119.19296697066241
UA,2022-01-08T14:00:00Z,2022-01-08,3890,5838.1,31.0421,125.31368689618292
UA,2022-01-08T15:00:00Z,2022-01-08,3513.99,6503.4,31.0421,113.20078216357784
UA,2022-01-08T16:00:00Z,2022-01-08,3871,7272.6,31.0421,124.70161490363087
UA,2022-01-08T17:00:00Z,2022-01-08,3993.13,7561.9,31.0421,128.63594924312466
UA,2022-01-08T18:00:00Z,2022-01-08,3990,7460.1,31.0421,128.53511843593054
UA,2022-01-08T19:00:00Z,2022-01-08,3990,7247.8,31.0421,128.53511843593054
UA,2022-01-08T20:00:00Z,2022-01-08,3855,6982.2,31.0421,124.18618585727125
UA,2022-01-08T21:00:00Z,2022-01-08,3990,6674.1,31.0421,128.53511843593054
UA,2022-01-08T22:00:00Z,2022-01-08,3695,6167.3,31.0421,119.03189539367503
UA,2022-01-08T23:00:00Z,2022-01-08,1974.33,5758,31.0421,63.601689318699435
UA,2022-01-09T00:00:00Z,2022-01-09,1830,4878.6,31.0421,58.952197177381684
UA,2022-01-09T01:00:00Z,2022-01-09,1139,4366.4,31.0421,36.69210523772554
UA,2022-01-09T02:00:00Z,2022-01-09,899,4005.7,31.0421,28.96066954233122
UA,2022-01-09T03:00:00Z,2022-01-09,961,3828.5,31.0421,30.957957096974752
UA,2022-01-09T04:00:00Z,2022-01-09,961,3853,31.0421,30.957957096974752
UA,2022-01-09T05:00:00Z,2022-01-09,1129,4007.5,31.0421,36.36996208375078
UA,2022-01-09T06:00:00Z,2022-01-09,1730,4291.6,31.0421,55.73076563763405
UA,2022-01-09T07:00:00Z,2022-01-09,2344.23,4818,31.0421,75.51776458422593
UA,2022-01-09T08:00:00Z,2022-01-09,2640,5504.1,31.0421,85.04579264933751
UA,2022-01-09T09:00:00Z,2022-01-09,3924.2,6078.9,31.0421,126.4154164827766
UA,2022-01-09T10:00:00Z,2022-01-09,3413.13,5762.1,31.0421,109.95164631258838
UA,2022-01-09T11:00:00Z,2022-01-09,3344,5898.4,31.0421,107.72467068916085
UA,2022-01-09T12:00:00Z,2022-01-09,3337,5923.4,31.0421,107.49917048137851
UA,2022-01-09T13:00:00Z,2022-01-09,3307,5827.9,31.0421,106.53274101945422
UA,2022-01-09T14:00:00Z,2022-01-09,3413.13,5943.2,31.0421,109.95164631258838
UA,2022-01-09T15:00:00Z,2022-01-09,3337,6516.5,31.0421,107.49917048137851
UA,2022-01-09T16:00:00Z,2022-01-09,3799,7361.7,31.0421,122.38218419501257
UA,2022-01-09T17:00:00Z,2022-01-09,3993.13,7696.3,31.0421,128.63594924312466
UA,2022-01-09T18:00:00Z,2022-01-09,3993.13,7618.4,31.0421,128.63594924312466
UA,2022-01-09T19:00:00Z,2022-01-09,3871,7409.4,31.0421,124.70161490363087
UA,2022-01-09T20:00:00Z,2022-01-09,3860,7124.7,31.0421,124.34725743425864
UA,2022-01-09T21:00:00Z,2022-01-09,3990,6796.2,31.0421,128.53511843593054
UA,2022-01-09T22:00:00Z,2022-01-09,3990,6222.1,31.0421,128.53511843593054
UA,2022-01-09T23:00:00Z,2022-01-09,1974.87,5815.7,31.0421,63.619085049014075
UA,2022-01-10T00:00:00Z,2022-01-10,1900,4693.3,31.1095,61.074591362767
UA,2022-01-10T01:00:00Z,2022-01-10,1240,4212.2,31.1095,39.859206994647934
UA,2022-01-10T02:00:00Z,2022-01-10,1020,3835.6,31.1095,32.78741220527492
UA,2022-01-10T03:00:00Z,2022-01-10,1080,3854.1,31.1095,34.71608351146756
UA,2022-01-10T04:00:00Z,2022-01-10,1129,3945.5,31.1095,36.29116507819155
UA,2022-01-10T05:00:00Z,2022-01-10,1139,4332.2,31.1095,36.61261029589032
UA,2022-01-10T06:00:00Z,2022-01-10,1745,4974.6,31.1095,56.09219048843601
UA,2022-01-10T07:00:00Z,2022-01-10,3200,5512.1,31.1095,102.86246966360758
UA,2022-01-10T08:00:00Z,2022-01-10,3949.9,6459.2,31.1095,126.96764653883862
UA,2022-01-10T09:00:00Z,2022-01-10,3949.93,6476.7,31.1095,126.9686108744917
UA,2022-01-10T10:00:00Z,2022-01-10,3949.93,6300.8,31.1095,126.9686108744917
UA,2022-01-10T11:00:00Z,2022-01-10,3949.93,6303.9,31.1095,126.9686108744917
UA,2022-01-10T12:00:00Z,2022-01-10,3949.93,6260.5,31.1095,126.9686108744917
UA,2022-01-10T13:00:00Z,2022-01-10,3949.93,6257.5,31.1095,126.9686108744917
UA,2022-01-10T14:00:00Z,2022-01-10,3949.9,6256.5,31.1095,126.96764653883862
UA,2022-01-10T15:00:00Z,2022-01-10,3993.13,6788.1,31.1095,128.35725421495042
UA,2022-01-10T16:00:00Z,2022-01-10,3993.13,7411.7,31.1095,128.35725421495042
UA,2022-01-10T17:00:00Z,2022-01-10,3993.13,7626.4,31.1095,128.35725421495042
UA,2022-01-10T18:00:00Z,2022-01-10,3993.13,7559.5,31.1095,128.35725421495042
UA,2022-01-10T19:00:00Z,2022-01-10,3799,7291.5,31.1095,122.11703820376412
UA,2022-01-10T20:00:00Z,2022-01-10,3705.24,6947,31.1095,119.10316784262041
UA,2022-01-10T21:00:00Z,2022-01-10,3362.32,6858.8,31.1095,108.08016843729408
UA,2022-01-10T22:00:00Z,2022-01-10,2848,6075.2,31.1095,91.54759800061075
UA,2022-01-10T23:00:00Z,2022-01-10,1599,6000.2,31.1095,51.39909031003391
UA,2022-01-11T00:00:00Z,2022-01-11,1810,5059.8,31.116,58.169430518061446
UA,2022-01-11T01:00:00Z,2022-01-11,961,4553.5,31.116,30.884432446329864
UA,2022-01-11T02:00:00Z,2022-01-11,800,4207.1,31.116,25.71024553284484
UA,2022-01-11T03:00:00Z,2022-01-11,800,4056.1,31.116,25.71024553284484
UA,2022-01-11T04:00:00Z,2022-01-11,800,4130.6,31.116,25.71024553284484
UA,2022-01-11T05:00:00Z,2022-01-11,859,4540.6,31.116,27.606376140892145
UA,2022-01-11T06:00:00Z,2022-01-11,1790,5249.4,31.116,57.52667437974033
UA,2022-01-11T07:00:00Z,2022-01-11,2755.23,5845.3,31.116,88.54704974932511
UA,2022-01-11T08:00:00Z,2022-01-11,3660,6644.9,31.116,117.62437331276514
UA,2022-01-11T09:00:00Z,2022-01-11,3613.99,7002.9,31.116,116.14571281655739
UA,2022-01-11T10:00:00Z,2022-01-11,3353,6778.7,31.116,107.75806658953593
UA,2022-01-11T11:00:00Z,2022-01-11,3299.95,6731.3,31.116,106.05315593263916
UA,2022-01-11T12:00:00Z,2022-01-11,3043.83,6655.2,31.116,97.82202082529888
UA,2022-01-11T13:00:00Z,2022-01-11,3111,6675.8,31.116,99.98071731585037
UA,2022-01-11T14:00:00Z,2022-01-11,3299.95,6694.2,31.116,106.05315593263916
UA,2022-01-11T15:00:00Z,2022-01-11,3699,7038.7,31.116,118.87774778249133
UA,2022-01-11T16:00:00Z,2022-01-11,3759,7750.1,31.116,120.80601619745468
UA,2022-01-11T17:00:00Z,2022-01-11,3756.24,7911.7,31.116,120.71731585036636
UA,2022-01-11T18:00:00Z,2022-01-11,3709,7780.3,31.116,119.19912585165189
UA,2022-01-11T19:00:00Z,2022-01-11,3709,7750.7,31.116,119.19912585165189
UA,2022-01-11T20:00:00Z,2022-01-11,3462.32,7497.2,31.116,111.27137164159919
UA,2022-01-11T21:00:00Z,2022-01-11,3168.32,7243.3,31.116,101.82285640827871
UA,2022-01-11T22:00:00Z,2022-01-11,2444,6442.2,31.116,78.54480010284098
UA,2022-01-11T23:00:00Z,2022-01-11,1974.2,6440.5,31.116,63.44645841367785
UA,2022-01-12T00:00:00Z,2022-01-12,1500,5617.8,31.1722,48.11979905171916
UA,2022-01-12T01:00:00Z,2022-01-12,810,5092.9,31.1722,25.984691487928345
UA,2022-01-12T02:00:00Z,2022-01-12,760,4682.6,31.1722,24.380698186204373
UA,2022-01-12T03:00:00Z,2022-01-12,750,4539.3,31.1722,24.05989952585958
UA,2022-01-12T04:00:00Z,2022-01-12,790,4606.8,31.1722,25.343094167238757
UA,2022-01-12T05:00:00Z,2022-01-12,790,5005.8,31.1722,25.343094167238757
UA,2022-01-12T06:00:00Z,2022-01-12,1630,5940,31.1722,52.29018163620149
UA,2022-01-12T07:00:00Z,2022-01-12,2750,6389.6,31.1722,88.21963159481847
UA,2022-01-12T08:00:00Z,2022-01-12,3949.69,7225,31.1722,126.7055260777231
UA,2022-01-12T09:00:00Z,2022-01-12,3897.87,7557.7,31.1722,125.04314741981636
UA,2022-01-12T10:00:00Z,2022-01-12,3315,7357.1,31.1722,106.34475590429935
UA,2022-01-12T11:00:00Z,2022-01-12,2900,7387.5,31.1722,93.03161149999038
UA,2022-01-12T12:00:00Z,2022-01-12,2840,7282.5,31.1722,91.10681953792161
UA,2022-01-12T13:00:00Z,2022-01-12,2880,7272,31.1722,92.39001417930079
UA,2022-01-12T14:00:00Z,2022-01-12,3353,7230.6,31.1722,107.56379081360956
UA,2022-01-12T15:00:00Z,2022-01-12,3994.88,7668.7,31.1722,128.15521522382122
UA,2022-01-12T16:00:00Z,2022-01-12,3997.13,8497.2,31.1722,128.22739492239882
UA,2022-01-12T17:00:00Z,2022-01-12,4000,8760.4,31.1722,128.31946413791775
UA,2022-01-12T18:00:00Z,2022-01-12,3997.13,8642.8,31.1722,128.22739492239882
UA,2022-01-12T19:00:00Z,2022-01-12,3997.13,8302.7,31.1722,128.22739492239882
UA,2022-01-12T20:00:00Z,2022-01-12,3994.95,7949.1,31.1722,128.15746081444362
UA,2022-01-12T21:00:00Z,2022-01-12,3994.88,7719.6,31.1722,128.15521522382122
UA,2022-01-12T22:00:00Z,2022-01-12,3994.83,6930,31.1722,128.1536112305195
UA,2022-01-12T23:00:00Z,2022-01-12,1974.83,6822.3,31.1722,63.35228184087103
UA,2022-01-13T00:00:00Z,2022-01-13,1600,5805.8,31.4796,50.82656704659525
UA,2022-01-13T01:00:00Z,2022-01-13,1130,5174.9,31.4796,35.896262976657894
UA,2022-01-13T02:00:00Z,2022-01-13,1070,4839.2,31.4796,33.99026671241057
UA,2022-01-13T03:00:00Z,2022-01-13,1020,4683.5,31.4796,32.40193649220448
UA,2022-01-13T04:00:00Z,2022-01-13,1070,4747.2,31.4796,33.99026671241057
UA,2022-01-13T05:00:00Z,2022-01-13,1150,5204.7,31.4796,36.53159506474034
UA,2022-01-13T06:00:00Z,2022-01-13,1870,6056.2,31.4796,59.4035502357082
UA,2022-01-13T07:00:00Z,2022-01-13,3949.18,6360.3,31.4796,125.45203878067065
UA,2022-01-13T08:00:00Z,2022-01-13,3949.97,7501,31.4796,125.4771343981499
UA,2022-01-13T09:00:00Z,2022-01-13,3997.13,7666,31.4796,126.97524746184831
UA,2022-01-13T10:00:00Z,2022-01-13,3949.83,7435.2,31.4796,125.47268707353332
