country,tech,date,price_res,price_base,cap_factor
HU,Solar,2022-03-03T00:00:00Z,307.4001828793617,339.02916666666664,0.9067071895368738
HU,Solar,2022-03-04T00:00:00Z,369.58158396034185,379.7941666666667,0.9731102170526803
HU,Solar,2022-03-05T00:00:00Z,317.2055883471679,351.3095833333333,0.9029232431903047
HU,Solar,2022-03-06T00:00:00Z,267.6478292108009,340.25416666666666,0.7866114670478224
HU,Solar,2022-03-07T00:00:00Z,447.04629137301436,439.53375,1.0170920694326986
HU,Solar,2022-03-08T00:00:00Z,561.3513399296569,543.6854166666667,1.0324929135883392
HU,Solar,2022-03-09T00:00:00Z,464.6765435402565,470.1720833333333,0.9883116416565705
HU,Solar,2022-03-10T00:00:00Z,245.5590205878337,325.15708333333333,0.7552012032784166
HU,Solar,2022-03-11T00:00:00Z,297.10048924377304,301.73,0.984656776733414
HU,Solar,2022-03-12T00:00:00Z,257.46910826525914,262.81125,0.9796730857802288
HU,Solar,2022-03-13T00:00:00Z,234.97555935323015,270.705,0.8680133701011439
HU,Solar,2022-03-14T00:00:00Z,278.7851938779586,303.88208333333336,0.9174124081943799
HU,Solar,2022-03-15T00:00:00Z,312.07754294355493,304.53249999999997,1.024775821771256
HU,Solar,2022-03-16T00:00:00Z,277.45073837954965,272.99083333333334,1.0163371970837225
HU,Solar,2022-03-17T00:00:00Z,258.37251848368743,249.59291666666667,1.0351756850085052
HU,Solar,2022-03-18T00:00:00Z,223.05758273157187,233.97625,0.9533342923975057
HU,Solar,2022-03-19T00:00:00Z,207.51910626534186,232.09625,0.8941079671271804
HU,Solar,2022-03-20T00:00:00Z,39.60438629297849,131.38791666666665,0.3014309633469224
HU,Solar,2022-03-21T00:00:00Z,215.10407594373203,227.0725,0.9472924988439024
HU,Solar,2022-03-22T00:00:00Z,212.69061046547802,236.27041666666668,0.900199921201073
HU,Solar,2022-03-23T00:00:00Z,210.27550045751047,236.91125,0.8875707694654031
HU,Solar,2022-03-24T00:00:00Z,215.0029270834025,242.23041666666668,0.8875967355465028
HU,Solar,2022-03-25T00:00:00Z,211.6063067102288,246.865,0.857174191198545
HU,Solar,2022-03-26T00:00:00Z,155.91340312287412,204.5075,0.7623847688856111
HU,Solar,2022-03-27T00:00:00Z,152.40459241417494,201.99,0.754515532522278
HU,Solar,2022-03-28T00:00:00Z,202.61146410078953,227.25833333333333,0.8915469066808971
HU,Solar,2022-03-29T00:00:00Z,258.3012579916585,253.81666666666666,1.0176686243022857
HU,Solar,2022-03-30T00:00:00Z,298.940288599221,268.65291666666667,1.1127379233709702
HU,Solar,2022-03-31T00:00:00Z,240.1601795272464,209.65541666666667,1.1454995217656578
HU,Solar,2022-04-01T00:00:00Z,187.40412453897892,172.22,1.088167022058872
HU,Solar,2022-04-02T00:00:00Z,158.1909287107656,170.92875,0.925478766508066
HU,Solar,2022-04-03T00:00:00Z,144.58215607982828,160.65,0.8999822974156756
HU,Solar,2022-04-04T00:00:00Z,265.24776415884406,230.03541666666666,1.153073591894773
HU,Solar,2022-04-05T00:00:00Z,242.06919580834307,218.53083333333333,1.107711859768117
HU,Solar,2022-04-06T00:00:00Z,163.36933140692167,169.79416666666665,0.9621610365899202
HU,Solar,2022-04-07T00:00:00Z,159.07060308201102,169.26125,0.939793384971522
HU,Solar,2022-04-08T00:00:00Z,153.7883826566271,164.14916666666667,0.9368818969938548
HU,Solar,2022-04-09T00:00:00Z,125.48824880010717,128.80208333333334,0.9742718871662182
HU,Solar,2022-04-10T00:00:00Z,29.515096819209436,99.3625,0.2970446276936413
HU,Solar,2022-04-11T00:00:00Z,210.41851613268074,228.4425,0.9211005663686955
HU,Solar,2022-04-12T00:00:00Z,180.07717221894225,201.48291666666665,0.8937590104319462
HU,Solar,2022-04-13T00:00:00Z,212.17768162654235,228.38041666666666,0.9290537460408742
HU,Solar,2022-04-14T00:00:00Z,213.95228819311853,226.66416666666666,0.9439175646486625
HU,Solar,2022-04-15T00:00:00Z,179.59486642133962,191.59875,0.9373488418966179
HU,Solar,2022-04-16T00:00:00Z,129.06614293652893,159.40125,0.809693417940756
HU,Solar,2022-04-17T00:00:00Z,47.5453454086718,99.85708333333334,0.4761339288266661
HU,Solar,2022-04-18T00:00:00Z,84.48470513453282,140.36375,0.601898318722126
HU,Solar,2022-04-19T00:00:00Z,251.97606630182108,244.47666666666666,1.0306753185790918
HU,Solar,2022-04-20T00:00:00Z,250.03311779731388,240.595,1.0392282374833803
HU,Solar,2022-04-21T00:00:00Z,202.22382313705702,210.32375,0.9614882919168997
HU,Solar,2022-04-22T00:00:00Z,215.780506984259,199.68833333333333,1.0805864488040147
HU,Solar,2022-04-23T00:00:00Z,154.31733451003447,148.24125,1.0409878121645255
HU,Solar,2022-04-24T00:00:00Z,84.58796508942562,131.735,0.6421069957826364
HU,Solar,2022-04-25T00:00:00Z,217.87899186433683,225.95125000000002,0.964274337337531
HU,Solar,2022-04-26T00:00:00Z,236.22384495751248,239.795,0.985107466617371
HU,Solar,2022-04-27T00:00:00Z,219.86276109169899,223.76916666666668,0.9825426995454347
HU,Solar,2022-04-28T00:00:00Z,218.01528259388883,229.845,0.9485317609427607
HU,Solar,2022-04-29T00:00:00Z,222.94588885259375,227.38625,0.9804721651049426
HU,Solar,2022-04-30T00:00:00Z,186.01254133436626,201.83375,0.9216126704991918
HU,Solar,2022-05-01T00:00:00Z,168.123410253792,194.7675,0.8632005352730409
HU,Solar,2022-05-02T00:00:00Z,205.02704273295643,217.36666666666667,0.943231296118493
HU,Solar,2022-05-03T00:00:00Z,210.8884234046714,220.01,0.9585401727406546
HU,Solar,2022-05-04T00:00:00Z,225.49058993246038,234.34875,0.9622009502182555
HU,Solar,2022-05-05T00:00:00Z,231.21963869530657,236.6575,0.9770222312637739
HU,Solar,2022-05-06T00:00:00Z,210.76276945404405,225.67708333333334,0.9339130333527915
HU,Solar,2022-05-07T00:00:00Z,185.03915757410053,199.73416666666665,0.926427163975954
HU,Solar,2022-05-08T00:00:00Z,128.67746913370374,174.25416666666666,0.7384470144685421
HU,Solar,2022-05-09T00:00:00Z,211.5597036627946,239.40583333333333,0.8836865030278206
HU,Solar,2022-05-10T00:00:00Z,188.42807663481483,211.02958333333333,0.8928988706629908
HU,Solar,2022-05-11T00:00:00Z,238.3556793992905,266.66291666666666,0.8938463674618818
HU,Solar,2022-05-12T00:00:00Z,194.15531881449004,218.56,0.888338757386942
HU,Solar,2022-05-13T00:00:00Z,180.0461346765742,194.18125,0.9272065901140002
HU,Solar,2022-05-14T00:00:00Z,127.75507031493703,176.53791666666666,0.7236692985120026
HU,Solar,2022-05-15T00:00:00Z,85.01524995487222,154.53041666666667,0.5501522081458972
HU,Solar,2022-05-16T00:00:00Z,223.65504583769913,239.36625,0.9343633274853874
HU,Solar,2022-05-17T00:00:00Z,238.69349538744652,234.70583333333332,1.016990042375512
HU,Solar,2022-05-18T00:00:00Z,192.70871262916748,206.44916666666666,0.9334438871352552
HU,Solar,2022-05-19T00:00:00Z,199.962327591182,211.85541666666666,0.9438622374513216
HU,Solar,2022-05-20T00:00:00Z,206.30003168927,208.03041666666667,0.9916820578205672
HU,Solar,2022-05-21T00:00:00Z,66.99892211666605,140.42875,0.4771026026840376
HU,Solar,2022-05-22T00:00:00Z,133.87808542417875,165.81666666666666,0.8073861820736481
HU,Solar,2022-05-23T00:00:00Z,207.06538581258093,207.87083333333334,0.9961252499552892
HU,Solar,2022-05-24T00:00:00Z,216.05382326809806,204.62083333333334,1.0558740268452531
HU,Solar,2022-05-25T00:00:00Z,192.19468170986408,188.0025,1.022298542359086
HU,Solar,2022-05-26T00:00:00Z,200.52029514115588,197.29958333333335,1.0163239665964283
HU,Solar,2022-05-27T00:00:00Z,209.30606534676966,203.59791666666666,1.0280363805954285
HU,Solar,2022-05-28T00:00:00Z,169.22576943093455,171.4525,0.9870125511785163
HU,Solar,2022-05-29T00:00:00Z,137.58688224110202,160.48541666666668,0.8573170391355518
HU,Solar,2022-05-30T00:00:00Z,225.08180338903566,225.60916666666665,0.9976624917975511
HU,Solar,2022-05-31T00:00:00Z,215.40058920947175,221.55541666666667,0.9722199188365819
HU,Solar,2022-06-01T00:00:00Z,221.03702614244898,226.05166666666668,0.9778163965868377
HU,Solar,2022-06-02T00:00:00Z,184.92128644221526,194.15125,0.9524599323579697
HU,Solar,2022-06-03T00:00:00Z,180.47026291765903,198.50875,0.9091300152646119
HU,Solar,2022-06-04T00:00:00Z,176.6462443605533,180.87333333333333,0.976629562274999
HU,Solar,2022-06-05T00:00:00Z,129.83490181966332,141.91541666666666,0.9148752466028531
HU,Solar,2022-06-06T00:00:00Z,181.3081764758599,183.58583333333334,0.987593504269265
HU,Solar,2022-06-07T00:00:00Z,223.28857028864348,230.99208333333334,0.9666503157444868
HU,Solar,2022-06-08T00:00:00Z,245.94303752193503,224.7075,1.094503020691054
HU,Solar,2022-06-09T00:00:00Z,216.61409987520693,204.09083333333334,1.0613612396859582
HU,Solar,2022-06-10T00:00:00Z,185.7992417833499,191.7225,0.9691050439220744
HU,Solar,2022-06-11T00:00:00Z,115.08178520310665,152.31,0.7555760304845818
HU,Solar,2022-06-12T00:00:00Z,59.618331960145056,118.07333333333332,0.504926305348188
HU,Solar,2022-06-13T00:00:00Z,184.26787440785333,192.51541666666665,0.9571590556142647
HU,Solar,2022-06-14T00:00:00Z,204.08557676042176,209.17208333333332,0.9756826700205219
HU,Solar,2022-06-15T00:00:00Z,218.76235031271983,225.54583333333332,0.969924148363281
HU,Solar,2022-06-16T00:00:00Z,216.7637883865496,236.065,0.9182377242986025
HU,Solar,2022-06-17T00:00:00Z,242.64548260191793,256.84458333333333,0.9447171493860637
HU,Solar,2022-06-18T00:00:00Z,157.56472369281826,200.75333333333333,0.7848672850238348
HU,Solar,2022-06-19T00:00:00Z,97.47084149306224,169.09708333333333,0.5764194128701938
HU,Solar,2022-06-20T00:00:00Z,301.77119327907684,286.05541666666664,1.0549396225232939
HU,Solar,2022-06-21T00:00:00Z,272.09014089484293,298.8616666666667,0.9104216808049753
HU,Solar,2022-06-22T00:00:00Z,327.2833946385909,332.45375,0.984447895800817
HU,Solar,2022-06-23T00:00:00Z,298.23203129383387,302.25,0.9867064724361749
HU,Solar,2022-06-24T00:00:00Z,274.83472676879694,276.68416666666667,0.9933157002796701
HU,Solar,2022-06-25T00:00:00Z,234.03793083548646,254.42916666666667,0.9198549596403182
HU,Solar,2022-06-26T00:00:00Z,198.78189481391115,245.06916666666666,0.8111256814460318
HU,Solar,2022-06-27T00:00:00Z,333.62922609375744,333.88416666666666,0.9992364400640664
HU,Solar,2022-06-28T00:00:00Z,385.5502910291991,365.56458333333336,1.0546707985593948
HU,Solar,2022-06-29T00:00:00Z,340.9105263650999,328.72791666666666,1.0370598573494034
HU,Solar,2022-06-30T00:00:00Z,355.0433798730994,350.9870833333333,1.0115568256849892
HU,Solar,2022-07-01T00:00:00Z,374.18324290730123,357.12458333333336,1.0477666908694596
HU,Solar,2022-07-02T00:00:00Z,176.12323715686873,236.405,0.7450063964673705
HU,Solar,2022-07-03T00:00:00Z,172.99212556420883,225.3575,0.7676342059359411
HU,Solar,2022-07-04T00:00:00Z,426.63112086947706,392.8,1.08612810811985
HU,Solar,2022-07-05T00:00:00Z,355.25265535835683,359.955,0.9869362985883148
HU,Solar,2022-07-06T00:00:00Z,367.33490626833475,357.9320833333333,1.0262698522229001
HU,Solar,2022-07-07T00:00:00Z,399.96082324229997,369.0808333333333,1.0836672813109143
HU,Solar,2022-07-08T00:00:00Z,257.3469980699077,296.28541666666666,0.8685780115848015
HU,Solar,2022-07-09T00:00:00Z,125.64675798054411,149.30583333333334,0.8415395110519958
HU,Solar,2022-07-10T00:00:00Z,31.789768987256522,129.68375,0.24513301772393628
HU,Solar,2022-07-11T00:00:00Z,384.70806343030046,380.77666666666664,1.0103246787626181
HU,Solar,2022-07-12T00:00:00Z,368.70609685835797,394.62583333333333,0.9343181964139651
HU,Solar,2022-07-13T00:00:00Z,330.8555234175542,364.4116666666667,0.9079169348334645
HU,Solar,2022-07-14T00:00:00Z,412.0041368216355,413.02208333333334,0.9975353702555504
HU,Solar,2022-07-15T00:00:00Z,397.9114880963527,393.1816666666667,1.012029608271883
HU,Solar,2022-07-16T00:00:00Z,228.69074988170595,264.0679166666667,0.8660300454840283
HU,Solar,2022-07-17T00:00:00Z,131.32554826880335,232.17625,0.5656286905693556
HU,Solar,2022-07-18T00:00:00Z,405.5654595869262,428.5854166666667,0.9462885198969699
HU,Solar,2022-07-19T00:00:00Z,495.93880921566256,456.565,1.0862392194225632
HU,Solar,2022-07-20T00:00:00Z,449.7812046701604,440.6691666666667,1.0206777298997782
HU,Solar,2022-07-21T00:00:00Z,456.5227068395037,470.71,0.9698598008104857
HU,Solar,2022-07-22T00:00:00Z,448.5372777932926,463.6770833333333,0.9673483851494191
HU,Solar,2022-07-23T00:00:00Z,342.56045739712346,361.25083333333333,0.9482620544740339
HU,Solar,2022-07-24T00:00:00Z,246.5100014582214,308.70625,0.7985261116618837
HU,Solar,2022-07-25T00:00:00Z,563.3504467056182,515.5841666666666,1.0926449707479733
HU,Solar,2022-07-26T00:00:00Z,575.8970694181245,501.78000000000003,1.1477082972978685
HU,Solar,2022-07-27T00:00:00Z,554.1825365559027,509.6404166666667,1.0873991120652604
HU,Solar,2022-07-28T00:00:00Z,522.2887227372161,512.7820833333334,1.0185393361290724
HU,Solar,2022-07-29T00:00:00Z,531.4679423059746,501.84999999999997,1.059017519788731
HU,Solar,2022-07-30T00:00:00Z,384.1790535828649,403.84333333333336,0.9513071576837508
HU,Solar,2022-07-31T00:00:00Z,257.7989288605769,316.3620833333333,0.8148856719626174
HU,Solar,2022-08-01T00:00:00Z,423.68755631852434,434.4475,0.9752330403984931
HU,Solar,2022-08-02T00:00:00Z,438.0865527718934,442.64416666666665,0.9897036621331885
HU,Solar,2022-08-03T00:00:00Z,402.14818546720045,427.8379166666667,0.9399545243684388
HU,Solar,2022-08-04T00:00:00Z,397.5570489585705,417.63916666666665,0.9519151475461963
HU,Solar,2022-08-05T00:00:00Z,439.8329004742037,426.13625,1.0321414816838599
HU,Solar,2022-08-06T00:00:00Z,338.3946847817019,334.4433333333333,1.0118147113562894
HU,Solar,2022-08-07T00:00:00Z,112.91950958447997,219.44333333333333,0.5145725225243266
HU,Solar,2022-08-08T00:00:00Z,378.26402718260687,380.2008333333333,0.9949058340200206
HU,Solar,2022-08-09T00:00:00Z,342.641246123961,358.2579166666667,0.9564094195377241
HU,Solar,2022-08-10T00:00:00Z,321.78522074550096,343.94083333333333,0.9355830699916923
HU,Solar,2022-08-11T00:00:00Z,372.56743145837123,393.93958333333336,0.9457476405541151
HU,Solar,2022-08-12T00:00:00Z,451.37289454761293,457.12166666666667,0.987423978038552
HU,Solar,2022-08-13T00:00:00Z,379.9911723615201,406.40291666666667,0.9350109381060137
HU,Solar,2022-08-14T00:00:00Z,315.75749214374054,364.6820833333333,0.865843172929135
HU,Solar,2022-08-15T00:00:00Z,415.73403368554375,428.66541666666666,0.9698333887494861
HU,Solar,2022-08-16T00:00:00Z,481.488778731594,510.37833333333333,0.9433958051999216
HU,Solar,2022-08-17T00:00:00Z,541.4766527637973,553.7520833333333,0.9778322629584641
HU,Solar,2022-08-18T00:00:00Z,577.9661226514814,562.38875,1.0276985851005758
HU,Solar,2022-08-19T00:00:00Z,530.4299121996127,519.1283333333333,1.0217702986729922
HU,Solar,2022-08-20T00:00:00Z,437.2827363938501,460.6958333333333,0.9491788393871953
HU,Solar,2022-08-21T00:00:00Z,311.00968445451764,406.39125,0.7652962125895123
HU,Solar,2022-08-22T00:00:00Z,572.2190424283044,566.91875,1.0093492981636334
HU,Solar,2022-08-23T00:00:00Z,612.4505167835027,619.905,0.9879747974020258
HU,Solar,2022-08-24T00:00:00Z,617.8530493484207,632.7316666666667,0.9764851071914434
HU,Solar,2022-08-25T00:00:00Z,627.956801410754,630.2529166666667,0.996356835176493
HU,Solar,2022-08-26T00:00:00Z,740.030466068384,714.9029166666667,1.0351481981901516
HU,Solar,2022-08-27T00:00:00Z,643.327119386504,641.7375,1.0024770554728437
HU,Solar,2022-08-28T00:00:00Z,509.17016184758813,545.01125,0.9342378929748479
HU,Solar,2022-08-29T00:00:00Z,786.4502435310363,734.2816666666666,1.0710470916442643
HU,Solar,2022-08-30T00:00:00Z,770.5135299158053,745.5345833333333,1.0335047456427702
HU,Solar,2022-08-31T00:00:00Z,735.5696502683014,685.4091666666667,1.0731832692661216
HU,Solar,2022-09-01T00:00:00Z,661.9527521750805,612.9429166666666,1.0799582378322297
HU,Solar,2022-09-02T00:00:00Z,546.826575058636,481.8904166666667,1.134752956577028
HU,Solar,2022-09-03T00:00:00Z,351.5292514670997,352.72375,0.9966135012657914
HU,Solar,2022-09-04T00:00:00Z,292.27257938802273,312.87333333333333,0.9341562487098807
HU,Solar,2022-09-05T00:00:00Z,494.82125434635515,463.89666666666665,1.0666626641271155
HU,Solar,2022-09-06T00:00:00Z,541.2133500018633,529.6620833333334,1.021808747561906
HU,Solar,2022-09-07T00:00:00Z,476.14514774700575,485.70208333333335,0.9803234618210012
HU,Solar,2022-09-08T00:00:00Z,500.15289865783245,467.83416666666665,1.0690815983395094
HU,Solar,2022-09-09T00:00:00Z,403.6838215236237,394.00625,1.0245619746479242
HU,Solar,2022-09-10T00:00:00Z,387.7202764499564,406.25875,0.9543678171853686
HU,Solar,2022-09-11T00:00:00Z,351.5964528531193,386.555,0.9095638469380017
HU,Solar,2022-09-12T00:00:00Z,442.95354531916297,436.385,1.0150521794267975
HU,Solar,2022-09-13T00:00:00Z,454.27124454545117,449.875,1.0097721468084493
HU,Solar,2022-09-14T00:00:00Z,495.4066752412803,459.16875,1.0789207132264125
HU,Solar,2022-09-15T00:00:00Z,406.40957024822734,387.6625,1.0483592564362747
HU,Solar,2022-09-16T00:00:00Z,440.5712227788462,372.06375,1.1841283188132308
HU,Solar,2022-09-17T00:00:00Z,282.7023321980309,258.5645833333333,1.0933528813324753
HU,Solar,2022-09-18T00:00:00Z,90.72744475089854,131.30833333333334,0.6909496331857475
HU,Solar,2022-09-19T00:00:00Z,246.49763643194504,288.7995833333333,0.8535249032801988
HU,Solar,2022-09-20T00:00:00Z,357.704619733948,370.9141666666667,0.964386512784264
HU,Solar,2022-09-21T00:00:00Z,361.7556020352736,386.41833333333335,0.936176083869227
HU,Solar,2022-09-22T00:00:00Z,364.71604281642806,396.98833333333334,0.9187072067183202
HU,Solar,2022-09-23T00:00:00Z,360.706649527641,387.71458333333334,0.9303406810920172
HU,Solar,2022-09-24T00:00:00Z,343.50207005158154,360.73041666666666,0.9522403827925467
HU,Solar,2022-09-25T00:00:00Z,260.92721199678687,275.6254166666667,0.9466732609509108
HU,Solar,2022-09-26T00:00:00Z,368.7794361392356,333.69375,1.1051433721465733
HU,Solar,2022-09-27T00:00:00Z,349.0656553381252,348.44083333333333,1.0017931939802078
HU,Solar,2022-09-28T00:00:00Z,391.15566953636045,393.125,0.9949905743373239
HU,Solar,2022-09-29T00:00:00Z,418.57745499895486,425.14708333333334,0.9845473987899204
HU,Solar,2022-09-30T00:00:00Z,347.99216850137896,355.4841666666667,0.9789245235996322
HU,Solar,2022-10-01T00:00:00Z,228.50676522801174,242.96291666666667,0.9405005848753122
HU,Solar,2022-10-02T00:00:00Z,84.551923020393,136.07750000000001,0.6213512374962282
HU,Solar,2022-10-03T00:00:00Z,208.53645409881352,250.25,0.8333125038913627
HU,Solar,2022-10-04T00:00:00Z,281.47224673263503,309.27208333333334,0.9101120401781119
HU,Solar,2022-10-05T00:00:00Z,232.69330773173152,257.0758333333333,0.9051543457607445
HU,Solar,2022-10-06T00:00:00Z,192.1491356637959,221.39291666666668,0.8679100422761007
HU,Solar,2022-10-07T00:00:00Z,162.20628456617328,208.95625,0.7762691212451088
HU,Solar,2022-10-08T00:00:00Z,178.58274061827223,209.40083333333334,0.8528272680462378
HU,Solar,2022-10-09T00:00:00Z,130.0478508450578,167.34166666666667,0.7771396893285661
HU,Solar,2022-10-10T00:00:00Z,201.89298397626436,206.61666666666667,0.9771379397092733
HU,Solar,2022-10-11T00:00:00Z,247.37954943789026,300.0308333333333,0.8245137564346674
HU,Solar,2022-10-12T00:00:00Z,263.03001962225613,284.8070833333333,0.9235374926206112
HU,Solar,2022-10-13T00:00:00Z,277.81136315961015,275.49,1.0084263064343901
HU,Solar,2022-10-14T00:00:00Z,265.8618098725897,256.93083333333334,1.0347602365328787
HU,Solar,2022-10-15T00:00:00Z,162.5863942322125,188.84958333333333,0.8609306484157586
HU,Solar,2022-10-16T00:00:00Z,97.45248419876827,140.22,0.694997034651036
HU,Solar,2022-10-17T00:00:00Z,164.13245774370557,190.08833333333334,0.8634536105689753
HU,Solar,2022-10-18T00:00:00Z,195.57480698831594,211.1575,0.9262034594476443
HU,Solar,2022-10-19T00:00:00Z,167.85390506290292,171.8525,0.9767324016985667
HU,Solar,2022-10-20T00:00:00Z,169.5098577398663,181.195,0.9355106804264263
HU,Solar,2022-10-21T00:00:00Z,195.26651233007854,186.32416666666666,1.047993482667279
HU,Solar,2022-10-22T00:00:00Z,155.4803289017928,145.66791666666666,1.0673615196789008
HU,Solar,2022-10-23T00:00:00Z,90.47478592874118,106.40666666666667,0.8502736601285118
HU,Solar,2022-10-24T00:00:00Z,164.4602509690703,189.43333333333334,0.8681695458511541
HU,Solar,2022-10-25T00:00:00Z,142.86063214368053,146.71458333333334,0.9737316420624889
HU,Solar,2022-10-26T00:00:00Z,135.43428237372774,156.38958333333332,0.8660057753658641
HU,Solar,2022-10-27T00:00:00Z,142.52316632178747,169.27541666666667,0.8419602156551821
HU,Solar,2022-10-28T00:00:00Z,127.4335120824531,134.49625,0.9474874733121043
HU,Solar,2022-10-29T00:00:00Z,90.69709533710292,103.65916666666666,0.8749548954870008
HU,Solar,2022-10-30T00:00:00Z,103.2324968467066,118.1775,0.8735376602712581
HU,Solar,2022-10-31T00:00:00Z,149.23458837539985,144.82333333333332,1.030459560214053
HU,Solar,2022-11-01T00:00:00Z,115.38050928272163,129.96625,0.8877728585899927
HU,Solar,2022-11-02T00:00:00Z,179.86864051392212,205.52875,0.8751507539160439
