country,tech,date,cap_factor
HU,Wind onshore,2025-04-01T00:00:00Z,1.0209984475932
HU,Wind onshore,2025-05-01T00:00:00Z,1.0558405181207149
HU,Wind onshore,2025-06-01T00:00:00Z,1.0468233100043278
HU,Wind onshore,2025-07-01T00:00:00Z,1.0241841990517808
HU,Wind onshore,2025-08-01T00:00:00Z,1.1116012367283534
HU,Wind onshore,2025-09-01T00:00:00Z,1.0522276305194183
HU,Wind onshore,2025-10-01T00:00:00Z,0.9984758290242861
HU,Wind onshore,2025-11-01T00:00:00Z,1.0012288650381975
PL,Solar,2022-01-01T00:00:00Z,1.1397170174816744
PL,Solar,2022-02-01T00:00:00Z,1.0693170869043138
PL,Solar,2022-03-01T00:00:00Z,0.8395923233669089
PL,Solar,2022-04-01T00:00:00Z,0.9010177217481543
PL,Solar,2022-05-01T00:00:00Z,0.8583977733080514
PL,Solar,2022-06-01T00:00:00Z,0.8110508680557142
PL,Solar,2022-07-01T00:00:00Z,0.7765403332174636
PL,Solar,2022-08-01T00:00:00Z,0.8213214987403407
PL,Solar,2022-09-01T00:00:00Z,0.8835907500030373
PL,Solar,2022-10-01T00:00:00Z,0.9108758791375221
PL,Solar,2022-11-01T00:00:00Z,1.053127355605082
PL,Solar,2022-12-01T00:00:00Z,1.1136725203956324
PL,Solar,2023-01-01T00:00:00Z,1.0811626666466634
PL,Solar,2023-02-01T00:00:00Z,0.9974975575332611
PL,Solar,2023-03-01T00:00:00Z,0.9306388277358744
PL,Solar,2023-04-01T00:00:00Z,0.9660758603433015
PL,Solar,2023-05-01T00:00:00Z,0.9076022708433781
PL,Solar,2023-06-01T00:00:00Z,0.9445137881881758
PL,Solar,2023-07-01T00:00:00Z,0.9593285073461857
PL,Solar,2023-08-01T00:00:00Z,0.9346594300234995
PL,Solar,2023-09-01T00:00:00Z,0.8697744309985037
PL,Solar,2023-10-01T00:00:00Z,0.9319146925290771
PL,Solar,2023-11-01T00:00:00Z,1.051944494468958
PL,Solar,2023-12-01T00:00:00Z,1.1271774457550663
PL,Solar,2024-01-01T00:00:00Z,1.05244591717994
PL,Solar,2024-02-01T00:00:00Z,1.0036205979760064
PL,Solar,2024-03-01T00:00:00Z,0.910291363928819
PL,Solar,2024-04-01T00:00:00Z,0.9206611091166684
